Section,Standard Designation,"Grade, Class, Type, Symbol or Name",Steel Number,UNS Number,C,Mn,Si,P,S,Cr,Ni,Mo,Others
6.3.2A Chemical Composition of Ferritic Stainless Steel Forgings,EN 10250-4:1999,X6Cr17,1.4016,---,0.08,1.00,1.00,0.040,0.030,16.00-18.00,---,---,---
6.3.2A Chemical Composition of Ferritic Stainless Steel Forgings,ASTM A 182/A 182M-02,430,---,S43000,0.12,1.00,0.75,0.040,0.030,16.0-18.0,0.50,---,---
6.3.2A Chemical Composition of Ferritic Stainless Steel Forgings,ASTM A 473-01,430,---,S43000,0.12,1.00,1.00,0.040,0.030,16.0-18.0,0.75,---,---
