Section,Standard Designation,"Grade, Class, Type, Symbol or Name",Steel Number,UNS Number,C,Mn,Si,P,S,Cr,Ni,Mo,Others
"6.2.2.2A Chemical Composition of 1/2Cr-1/2Mo Alloy Steel Forgings for Piping, Pressure Vessel and Components",JIS G 3203:1988,SFVA F 2,---,---,0.20,0.30-0.80,0.60,0.030,0.030,0.50-0.80,---,0.45-0.65,---
"6.2.2.2A Chemical Composition of 1/2Cr-1/2Mo Alloy Steel Forgings for Piping, Pressure Vessel and Components",ASTM A 182/A 182M-02,F 2,---,K12122,0.05-0.21,0.30-0.80,0.10-0.60,0.040,0.040,0.50-0.81,---,0.44-0.65,---
