Section,Standard Designation,"Grade, Class, Type, Symbol or Name",Steel Number,UNS Number,C,Mn,Si,P,S,Cr,Ni,Mo,Others
5.8.5A Chemical Composition of 1.25Cr-1/2Mo Alloy Steel Tubes and Pipes for Pressure Purposes at High Temperatures,ASTM A 213/A 213M-03a,T11,---,K11597,0.05-0.15,0.30-0.60,0.50-1.00,0.025,0.025,1.00-1.50,---,0.44-0.65,---
5.8.5A Chemical Composition of 1.25Cr-1/2Mo Alloy Steel Tubes and Pipes for Pressure Purposes at High Temperatures,ASTM A 250/A 250M-95 (2001),T11,---,K11597,0.05-0.15,0.30-0.60,0.50-1.00,0.025,0.020,1.00-1.50,---,0.44-0.65,---
5.8.5A Chemical Composition of 1.25Cr-1/2Mo Alloy Steel Tubes and Pipes for Pressure Purposes at High Temperatures,ASTM A 335/A 335M-03,P11,---,K11597,0.05-0.15,0.30-0.60,0.50-1.00,0.025,0.025,1.00-1.50,---,0.45-0.65,---
5.8.5A Chemical Composition of 1.25Cr-1/2Mo Alloy Steel Tubes and Pipes for Pressure Purposes at High Temperatures,AFNOR NF A 49-220:1990,TU 10 CD 5-05,---,---,0.15,0.30-0.60,0.50-1.00,0.025,0.025,1.00-1.50,---,0.45-0.65,---
5.8.5A Chemical Composition of 1.25Cr-1/2Mo Alloy Steel Tubes and Pipes for Pressure Purposes at High Temperatures,BS 3604-2:1991,621,---,---,0.09-0.17,0.40-0.65,0.50-0.80,0.025,0.015,1.00-1.50,0.30,0.45-0.60,Cu 0.30; Al 0.02
5.8.5A Chemical Composition of 1.25Cr-1/2Mo Alloy Steel Tubes and Pipes for Pressure Purposes at High Temperatures,EN 10216-2:2002,10CrMo5-5,1.7338,---,0.15,0.30-0.60,0.50-1.00,0.025,0.020,1.00-1.50,0.30,0.45-0.65,Al 0.040; Cu 0.30
5.8.5A Chemical Composition of 1.25Cr-1/2Mo Alloy Steel Tubes and Pipes for Pressure Purposes at High Temperatures,JIS G 3462:1988,STBA 23,---,---,0.15,0.30-0.60,0.50-1.00,0.030,0.030,1.00-1.50,---,0.45-0.65,---
5.8.5A Chemical Composition of 1.25Cr-1/2Mo Alloy Steel Tubes and Pipes for Pressure Purposes at High Temperatures,JIS G 3467:1988,STFA 23,---,---,0.15,0.30-0.60,0.50-1.00,0.030,0.030,1.00-1.50,---,0.45-0.65,---
5.8.5A Chemical Composition of 1.25Cr-1/2Mo Alloy Steel Tubes and Pipes for Pressure Purposes at High Temperatures,JIS G 3458:1988,STPA 23,---,---,0.15,0.30-0.60,0.50-1.00,0.030,0.030,1.00-1.50,---,0.45-0.65,---
