Section,Standard Designation,"Grade, Class, Type, Symbol or Name",Steel Number,UNS Number,C,Mn,Si,P,S,Cr,Ni,Mo,Others
"6.2.2.8A Chemical Composition of 9Cr-1Mo Alloy Steel Forgings for Piping, Pressure Vessel and Components",ASTM A 182/A 182M-02,F 9,---,K90941,0.15,0.30-0.60,0.50-1.00,0.030,0.030,8.0-10.0,---,0.90-1.10,---
"6.2.2.8A Chemical Composition of 9Cr-1Mo Alloy Steel Forgings for Piping, Pressure Vessel and Components",ASTM A 336/A 336M-03a,F9,---,---,0.15,0.30-0.60,0.50-1.00,0.025,0.025,8.0-10.0,---,0.90-1.10,---
"6.2.2.8A Chemical Composition of 9Cr-1Mo Alloy Steel Forgings for Piping, Pressure Vessel and Components",JIS G 3203:1988,SFVA F 9,---,---,0.15,0.30-0.60,0.50-1.00,0.030,0.030,8.00-10.00,---,0.90-1.10,---
"6.2.2.8A Chemical Composition of 9Cr-1Mo Alloy Steel Forgings for Piping, Pressure Vessel and Components",EN 10222-2:1999,X10CrMoVNb9-1,1.4903,---,0.08-0.12,0.30-0.60,0.50,0.025,0.015,8.00-9.50,0.40,0.85-1.05,Nb 0.06-0.10; V 0.18-0.25; N 0.030-0.070; Al 0.040
