Section,Standard Designation,"Grade, Class, Type, Symbol or Name",Steel Number,UNS Number,C,Mn,Si,P,S,Cr,Ni,Mo,Others
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 213/A 213M-03a,TP304LN,---,S30453,0.035,2.00,0.75,0.040,0.030,18.0-20.0,8.00-11.0,---,N 0.10-0.16
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 249/A 249M-03,TP304LN,---,S30453,0.030,2.00,1.00,0.045,0.030,18.0,20.0,---,N 0.10-0.16
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 376/A 376M-02a,TP304LN,---,---,0.035,2.00,0.75,0.045,0.030,18.0-20.0,8.00-11.0,---,N 0.10-0.16
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 688/A 688M-03,TP304LN,---,S30453,0.035,2.00,0.75,0.040,0.030,18.00-20.00,8.00-13.00,---,N 0.10-0.16
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,DIN 17457:1985,X 2 CrNiN 18 10,1.4311,---,0.030,---,---,---,---,17.0-19.0,8.5-11.5,---,N 0.12-0.22
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,DIN 17458:1985,X 2 CrNiN 18 10,1.4311,---,0.030,---,---,---,---,17.0-19.0,8.5-11.5,---,N 0.12-0.22
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,AFNOR NF A 49-217:1987,TU Z 2 CN 18 10 AZ,---,---,0.030,2.00,1.00,0.040,0.030,17.00-19.00,9.00-11.00,---,N 0.10-0.20
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,AFNOR NF A 49-244:1993,X3CrNiN18-10,---,---,0.030,2.00,0.75,0.040,0.015,17.0-19.0,9.0-11.0,---,N 0.12-0.20
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,AFNOR NF A 49-244:1993,X6CrNiN19-9,---,---,0.030,2.0,0.75,0.040,0.015,18.0-20.0,8.0-11.0,---,N 0.12-0.20
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 213/A 213M-03a,TP304H,---,S30409,0.04-0.10,2.00,0.75,0.040,0.030,18.0-20.0,8.00-11.0,---,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 249/A 249M-03,TP304H,---,S30409,0.04-0.10,2.00,1.00,0.045,0.030,18.0-20.0,8.0-11.0,---,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 312/A 312M-03,TP304H,---,S30409,0.04-0.10,2.00,1.00,0.045,0.030,18.0-20.0,8.0-11.0,---,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 358/A 358M-01,304H,---,S30409,0.04-0.10,2.00,0.75,0.045,0.030,18.0-20.0,8.0-10.5,---,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 376/A 376M-02a,TP304H,---,S30409,0.04-0.10,2.00,0.75,0.045,0.030,18.0-20.0,8.00-11.0,---,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,JIS G 3459:1997,SUS304HTP,---,---,0.04-0.10,2.00,0.75,0.040,0.030,18.00-20.00,8.00-11.00,---,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,JIS G 3463:1994,SUS304HTB,---,---,0.04-0.10,2.00,0.75,0.040,0.030,18.00-20.00,8.00-11.00,---,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,JIS G 3467:1988,SUS 304H TF,---,---,0.04-0.10,2.00,0.75,0.040,0.030,18.00-20.00,8.00-11.00,---,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,BS 3605-1:1991 AMD 2:1997,304S51,---,---,0.04-0.10,2.00,1.00,0.040,0.030,17.00-19.00,8.00-11.00,---,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,DIN 17459:1992,X 6 CrNi 18 11,1.4948,---,0.04-0.08,2.0,0.75,0.035,0.015,17.0-19.0,10.0-12.0,---,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,AFNOR NF A 49-214:1978,Z 6 CN 19-10,---,---,0.04-0.08,2.0,1.0,0.035,0.030,18-20,8-11,---,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ISO 2604-II:1975,TS 48,---,---,0.04-0.09,2.00,0.75,0.045,0.030,17.00-20.00,8.00-12.00,---,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 249/A 249M-03,---,---,S30615,0.16-0.24,2.00,3.2-4.0,0.030,0.030,17.0-19.5,13.5-16.0,---,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,AFNOR NF A 49-217:1987,TU Z 1 CNS 18 15,---,---,0.015,2.00,3.50-4.50,0.030,0.020,16.50-18.50,13.80-16.00,0.50,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 213/A 213M-03a,TP309S,---,S30908,0.08,2.00,0.75,0.045,0.030,24.0-26.0,12.00-15.00,0.75,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 249/A 249M-03,TP309S,---,S30908,0.08,2.00,1.00,0.045,0.030,22.0-24.0,12.0-15.0,---,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 312/A 312M-03,TP309S,---,S30908,0.08,2.00,1.00,0.045,0.030,22.0-24.0,12.0-15.0,0.75,
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 358/A 358M-01,309S,---,S30908,0.08,2.00,0.75,0.045,0.030,22.0-24.0,12.0-15.0,---,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,JIS G 3459:1997,SUS309STP,---,---,0.08,2.00,1.00,0.040,0.030,22.00-24.00,12.00-15.00,---,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,JIS G 3463:1994,SUS309STB,---,---,0.08,2.00,1.00,0.040,0.030,22.00-24.00,12.00-15.00,---,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,JIS G 3468:1994,SUS309S,---,---,0.08,2.00,1.00,0.045,0.030,22.00-24.00,12.00-15.00,---,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 213/A 213M-03a,TP309H,---,S30909,0.04-0.10,2.00,0.75,0.045,0.030,22.00-24.00,12.00-15.00,0.75,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 249/A 249M-03,TP309H,---,S30909,0.04-0.10,2.00,1.00,0.045,0.030,22.0-24.0,12.0-15.0,---,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,JIS G 3459:1997,SUS309TP,---,---,0.15,2.00,1.00,0.040,0.030,22.00-24.00,12.00-15.00,---,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,JIS G 3463:1994,SUS309TB,---,---,0.15,2.00,1.00,0.040,0.030,22.00-24.00,12.00-15.00,---,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,AFNOR NF A 49-244:1993,X15CrNi24-13,---,---,0.15,2.00,0.75,0.035,0.015,22.0-24.0,12.0-14.0,---,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 213/A 213M-03a,TP310S,---,S31008,0.08,2.00,0.75,0.045,0.030,24.00-26.00,19.00-22.00,0.75,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 249/A 249M-03,TP310S,---,S31008,0.08,2.00,1.00,0.045,0.030,24.0-26.0,19.0-22.0,---,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 312/A 312M-03,TP310S,---,S31008,0.08,2.00,1.00,0.045,0.030,24.0-26.0,19.0-22.0,0.75,
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 358/A 358M-01,310S,---,S31008,0.08,2.00,1.50,0.045,0.030,24.0-26.0,19.0-22.0,---,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,JIS G 3459:1997,SUS310STP,---,---,0.08,2.00,1.50,0.040,0.030,24.00-26.00,19.00-22.00,---,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,JIS G 3463:1994,SUS310STB,---,---,0.08,2.00,1.50,0.040,0.030,24.00-26.00,19.00-22.00,---,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,JIS G 3468:1994,SUS310S,---,---,0.08,2.00,1.50,0.045,0.030,24.00-26.00,19.00-22.00,---,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 213/A 213M-03a,TP310H,---,S31009,0.04-0.10,2.00,0.75,0.040,0.030,24.00-26.00,19.0-22.00,---,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,AFNOR NF A 49-244:1993,X1CrNi25-20,---,---,0.015,2.00,0.40,0.025,0.010,24.0-26.0,19.0-22.0,0.5,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,JIS G 3463:1994,SUS310TB,---,---,0.15,2.00,1.50,0.040,0.030,24.00-26.00,19.00-22.00,---,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,JIS G 3467:1988,SUS310TF,---,---,0.15,2.00,1.50,0.040,0.030,24.00-26.00,19.00-22.00,---,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ISO 2604-II:1975,TS 68,---,---,0.15,2.00,0.75,0.045,0.030,24.00-26.00,19.00-22.00,---,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 249/A 249M-03,---,---,S31050,0.030,2.00,0.40,0.030,0.015,24.0-26.0,21.0-23.0,2.00-3.00,0.10-0.16
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,AFNOR NF A 49-217:1987,TU Z 1 CND 25 22 AZ,---,---,0.020,1.50-2.00,0.40,0.020,0.015,24.50-26.00,21.50-23.00,1.90-2.40,N 0.10-0.15
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 249/A 249M-03,---,---,S31254,0.020,1.00,0.80,0.030,0.010,19.5-20.5,17.5-18.5,6.0-6.5,N 0.18-0.25; Cu 0.50-1.00
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 688/A 688M-03,---,---,S31254,0.020,1.00,0.80,0.030,0.010,19.5-20.5,17.5-18.5,6.0-6.5,N 0.18-0.22; Cu 0.50-1.00
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,AFNOR NF A 49-217:1987,TU Z 1 CNDU 20 18 06 AZ,---,---,0.020,1.00,0.80,0.030,0.010,19.50-20.50,17.50-18.50,6.00-6.50,Cu 0.50-1.00
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 213/A 213M-03a,TP316,---,S31600,0.08,2.00,0.75,0.040,0.030,16.0-18.0,11.0-14.0,2.00-3.00,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 249/A 249M-03,TP316,---,S31600,0.08,2.00,1.00,0.045,0.030,16.0-18.0,10.0-14.0,2.00-3.00,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 312/A 312M-03,TP316,---,S31600,0.08,2.00,1.00,0.045,0.030,16.0-18.0,11.0-14.0,2.00-3.00,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 358/A 358M-01,316,---,S31600,0.08,2.00,0.75,0.045,0.030,16.0-18.0,10.0-14.0,2.00-3.00,N 0.10
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 376/A 376M-02a,TP316,---,---,0.08,2.00,0.75,0.045,0.030,16.0-18.0,11.0-14.0,2.00-3.00,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 409/A 409M-01,TP316,---,S31600,0.08,2.00,1.00,0.045,0.030,16.0-18.0,10.0-14.0,2.00-3.00,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 688/A 688M-03,TP316,---,S31600,0.08,2.00,0.75,0.040,0.030,16.00-18.00,10.00-14.00,2.00-3.00,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,JIS G 3459:1997,SUS316TP,---,---,0.08,2.00,1.00,0.040,0.030,16.00-18.00,10.00-14.00,2.00-3.00,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,JIS G 3463:1994,SUS316TB,---,---,0.08,2.00,1.00,0.040,0.030,16.00-18.00,10.00-14.00,2.00-3.00,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,JIS G 3467:1988,SUS 316 TF,---,---,0.08,2.00,1.00,0.040,0.030,16.00-18.00,10.00-14.00,2.00-3.00,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,JIS G 3468:1994,SUS316,---,---,0.08,2.00,1.00,0.045,0.030,16.00-18.00,10.00-14.00,2.00-3.00,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,BS 3605-1:1991 AMD 2:1997,316S31,---,---,0.070,2.00,1.00,0.040,0.030,16.50-18.50,10.50-13.50,2.00-2.50,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,BS 3605-1:1991 AMD 2:1997,316S33,---,---,0.070,2.00,1.00,0.040,0.030,16.50-18.50,11.00-14.00,2.50-3.00,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,BS 3605-2:1992 AMD 1:1997,316S31,---,---,0.070,2.00,1.00,0.04,0.03,16.50-18.50,10.50-13.50,2.00-2.50,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,BS 3605-2:1992 AMD 1:1997,316S33,---,---,0.070,2.00,1.00,0.04,0.03,16.50-18.50,11.00-14.00,2.50-3.00,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,DIN 17457:1985,X 5 CrNiMo 17 12 2,1.4401,---,0.07,---,---,---,---,16.5-18.5,10.5-13.5,2.0-2.5,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,DIN 17458:1985,X 5 CrNiMo 17 12 2,1.4401,---,0.07,---,---,---,---,16.5-18.5,10.5-13.5,2.0-2.5,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,DIN 17457:1985,X 5 CrNiMo17 13 3,1.4436,---,0.07,---,---,---,0.025,16.5-18.5,11.0-14.0,2.5-3.0,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,DIN 17458:1985,X 5 CrNiMo17 13 3,1.4436,---,0.07,---,---,---,0.025,16.5-18.5,11.0-14.0,2.5-3.0,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,DIN 28180:1985,X 5 CrNiMo 17 12 2,1.4401,---,0.07,---,---,---,---,16.5-18.5,10.5-13.5,2.0-2.5,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,DIN 28181:1985,X 5 CrNiMo 17 12 2,1.4401,---,0.07,---,---,---,---,16.5-18.5,10.5-13.5,2.0-2.5,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,AFNOR NF A 49-217:1987,TU Z 6 CND 17 11,---,---,0.070,2.00,1.00,0.040,0.030,16.00-18.00,10.00-12.50,2.00-2.40,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,AFNOR NF A 49-244:1993,X7CrNiMo17-11-2,---,---,0.070,2.00,0.75,0.040,0.015,16.0-18.0,10.0-12.0,2.00-2.50,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,AFNOR NF A 49-247:1981,TS Z 6 CND 17-11,---,---,0.070,2.00,1.00,0.040,0.030,16-18.0,10-12.50,2.00-2.40,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ISO 2604-II:1975,TS 60,---,---,0.07,2.00,1.00,0.045,0.030,16.00-18.50,11.00-14.00,2.00-2.50,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ISO 2604-II:1975,TS 61,---,---,0.07,2.00,1.00,0.045,0.030,16.00-18.50,11.00-14.50,2.50-3.00,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ISO 2604-V:1978,TW 60,---,---,0.07,2.00,1.00,0.045,0.030,16.00-18.50,10.50-14.00,2.00-2.50,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ISO 2604-V:1978,TW 61,---,---,0.07,2.00,1.00,0.045,0.030,16.00-18.50,11.00-14.50,2.50-3.00,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 213/A 213M-03a,TP316L,---,S31603,0.035,2.00,0.75,0.040,0.030,16.0-18.0,10.0-15.0,2.00-3.00,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 249/A 249M-03,TP316L,---,S31603,0.030,2.00,1.00,0.045,0.030,16.0-18.0,10.0-14.0,2.00-3.00,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 312/A 312M-03,TP316L,---,S31603,0.035,2.00,1.00,0.045,0.030,16.0-18.0,10.0-14.0,2.00-3.00,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 358/A 358M-01,316L,---,S31603,0.030,2.00,0.75,0.045,0.030,16.0-18.0,10.0-14.0,2.00-3.00,N 0.10
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 409/A 409M-01,TP316L,---,S31603,0.035,2.00,1.00,0.045,0.030,16.0-18.0,10.0-14.0,2.00-3.00,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 688/A 688M-03,TP316L,---,S31603,0.035,2.00,0.75,0.040,0.030,16.00-18.00,10.00-15.00,2.00-3.00,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,JIS G 3459:1997,SUS316LTP,---,---,0.030,2.00,1.00,0.040,0.030,16.00-18.00,12.00-16.00,2.00-3.00,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,JIS G 3463:1994,SUS316LTB,---,---,0.030,2.00,1.00,0.040,0.030,16.00-18.00,12.00-16.00,2.00-3.00,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,JIS G 3468:1994,SUS316L,---,---,0.030,2.00,1.00,0.045,0.030,16.00-18.00,12.00-15.00,2.00-3.00,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,BS 3605-1:1991 AMD 2:1997,316S11,---,---,0.030,2.00,1.00,0.040,0.030,16.50-18.50,11.00-14.00,2.00-2.50,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,BS 3605-1:1991 AMD 2:1997,316S13,---,---,0.030,2.00,1.00,0.040,0.030,16.50-18.50,11.50-14.50,2.50-3.00,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,BS 3605-2:1992 AMD 1:1997,316S11,---,---,0.030,2.00,1.00,0.04,0.03,16.50-18.50,11.00-14.00,2.00-2.50,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,BS 3605-2:1992 AMD 1:1997,316S13,---,---,0.030,2.00,1.00,0.04,0.03,16.50-18.50,11.50-14.50,2.50-3.00,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,DIN 17457:1985,X 2 CrNiMo 17 13 2,1.4404,---,0.030,---,---,---,---,16.5-18.5,11.0-14.0,2.0-2.5,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,DIN 17458:1985,X 2 CrNiMo 17 13 2,1.4404,---,0.030,---,---,---,---,16.5-18.5,11.0-14.0,2.0-2.5,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,DIN 17457:1985,X 2 CrNiMo 18 14 3,1.4435,---,0.030,---,---,---,0.025,17.0-18.5,12.5-15.0,2.5-3.0,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,DIN 17458:1985,X 2 CrNiMo 18 14 3,1.4435,---,0.030,---,---,---,0.025,17.0-18.5,12.5-15.0,2.5-3.0,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,AFNOR NF A 49-217:1987,TU Z 2 CND 17 12,---,---,0.030,2.00,1.00,0.040,0.030,16.00-18.00,10.50-13.00,2.00-2.40,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,AFNOR NF A 49-244:1993,X3CrNiMo17-11-2,---,---,0.030,2.00,0.75,0.040,0.015,16.0-18.0,10.0-12.0,2.00-2.50,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,AFNOR NF A 49-244:1993,X3CrNiMo17-12-3,---,---,0.030,2.00,0.75,0.040,0.015,16.5-18.5,11.0-13.0,2.5-3.00,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,AFNOR NF A 49-244:1993,X3CrNiMo18-12-3,---,---,0.030,2.00,0.75,0.040,0.015,16.5-18.5,11.0-13.0,2.25-2.75,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,AFNOR NF A 49-244:1993,TU Z 2 CND 18 14,---,---,0.030,2.00,1.00,0.020,0.015,17.00-18.50,13.00-16.00,2.20-3.00,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,AFNOR NF A 49-247:1981,TS Z 2 CND 17-12,---,---,0.030,2.00,1.00,0.040,0.030,16-18.0,10.5-13.00,2.00-2.40,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ISO 2604-II:1975,TS 57,---,---,0.03,2.00,1.00,0.045,0.030,16.00-18.50,11.00-14.00,2.00-2.50,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ISO 2604-II:1975,TS 58,---,---,0.03,2.00,1.00,0.045,0.030,16.00-18.50,11.50-14.50,2.50-3.00,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ISO 2604-V:1978,TW 57,---,---,0.03,2.00,1.00,0.045,0.030,16.00-18.50,11.00-14.00,2.00-2.50,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ISO 2604-V:1978,TW 58,---,---,0.03,2.00,1.00,0.045,0.030,16.00-18.50,11.50-14.50,2.50-3.00,---
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 213/A 213M-03a,TP316LN,-,S31653,0.035,2.00,0.75,0.040,0.030,16.0-18.0,11.0-14.0,2.00-3.00,0.10-0.16
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 249/A 249M-03,TP316LN,---,S31653,0.080,2.00,1.00,0.045,0.030,16.0-18.0,10.0-13.0,2.00-3.00,N 0.10-0.16
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 376/A 376M-02a,TP316LN,---,---,0.035,2.00,0.75,0.045,0.030,16.0-18.0,11.0-14.0,2.00-3.00,N 0.10-0.16
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,ASTM A 688/A 688M-03,TP316LN,---,S31653,0.035,2.00,0.75,0.040,0.030,16.00-18.00,10.00-15.00,2.00-3.00,N 0.10-0.16
5.9.2A Chemical Composition of Austenitic Stainless Steel Tubes and Pipes for Pressure Purposes and High Temperatures,DIN 17457:1985,X 2 CrNiMoN 17 13 3,1.4429,---,0.030,---,---,---,0.025,16.5-18.5,11.5-14.5,2.5-3.0,N 0.14-0.22
