Section,Standard Designation,"Grade, Class, Type, Symbol or Name",Steel Number,UNS Number,C,Mn,Si,P,S,Cr,Ni,Mo,Others
5.8.1A Chemical Composition of 1/2Mo Alloy Steel Tubes and Pipes for Pressure Purposes at High Temperatures,AFNOR NF A 49-220:1990,TU 15 D 3,---,---,0.12-0.20,0.50-0.80,0.15-0.35,0.025,0.025,0.30,---,0.25-0.35,---
5.8.1A Chemical Composition of 1/2Mo Alloy Steel Tubes and Pipes for Pressure Purposes at High Temperatures,DIN 28180:1985,15 Mo 3,1.5415,---,0.12-0.20,0.40-0.80,0.10-0.35,0.035,0.035,---,---,0.25-0.35,---
5.8.1A Chemical Composition of 1/2Mo Alloy Steel Tubes and Pipes for Pressure Purposes at High Temperatures,EN 10216-2:2002,16Mo3,1.5415,---,0.12-0.20,0.40-0.90,0.35,0.025,0.020,0.30,0.30,0.25-0.35,Al 0.040; Cu 0.30
5.8.1A Chemical Composition of 1/2Mo Alloy Steel Tubes and Pipes for Pressure Purposes at High Temperatures,EN 10217-2:2002,16Mo3,1.5415,---,0.12-0.20,0.40-0.90,0.35,0.025,0.020,0.30,0.30,0.25-0.35,Cu 0.30; Al 0.040
5.8.1A Chemical Composition of 1/2Mo Alloy Steel Tubes and Pipes for Pressure Purposes at High Temperatures,EN 10217-5:2002,16Mo3,1.5415,---,0.12-0.20,0.40-0.90,0.35,0.025,0.020,0.30,0.30,0.25-0.35,Cu 0.30; Al 0.040
5.8.1A Chemical Composition of 1/2Mo Alloy Steel Tubes and Pipes for Pressure Purposes at High Temperatures,ISO 2604-II:1975,TS 26,---,---,0.12-0.20,0.40-0.80,0.10-0.35,0.040,0.040,---,---,0.25-0.35,Al 0.012
5.8.1A Chemical Composition of 1/2Mo Alloy Steel Tubes and Pipes for Pressure Purposes at High Temperatures,ISO 2604-III:1975,TW 26,---,---,0.12-0.20,0.40-0.80,0.10-0.35,0.040,0.040,---,---,0.25-0.35,Al 0.012
