Section,Standard Designation,"Grade, Class, Type, Symbol or Name",Steel Number,UNS Number,C,Mn,Si,P,S,Cr,Ni,Mo,Others
5.10.1B Chemical Composition of Line Pipe Steels Without Notch Toughness Requirements,API 5L-2004,"X60, PSL 1 welded",---,---,0.26,1.40,---,0.030,0.030,---,---,---,Ti 0.04; Cb+V+Ti 0.15
5.10.1B Chemical Composition of Line Pipe Steels Without Notch Toughness Requirements,CSA Z245.1-2002,414 - Category I,---,---,0.26,2.00,0.50,0.030,0.035,---,---,---,Nb 0.11; Ti 0.11; V 0.11; B 0.001 CE 0.40 (see standard)
5.10.1B Chemical Composition of Line Pipe Steels Without Notch Toughness Requirements,ISO 3183-1:1996,L415 S/NE/CE*,---,---,0.26,1.35,---,0.030,0.030,---,---,---,see standard
5.10.1B Chemical Composition of Line Pipe Steels Without Notch Toughness Requirements,ISO 3183-1:1996,L415 W/NE/CE*,---,---,0.26,1.35,---,0.030,0.030,---,---,---,see standard
5.10.1B Chemical Composition of Line Pipe Steels Without Notch Toughness Requirements,API 5L-2004,"X65, PSL 1 seamless",---,---,0.28,1.40,---,0.030,0.030,---,---,---,Ti 0.06; Cb+V+Ti 0.15
5.10.1B Chemical Composition of Line Pipe Steels Without Notch Toughness Requirements,API 5L-2004,"X65, PSL 1 welded",---,---,0.26,1.45,---,0.030,0.030,---,---,---,Ti 0.06; Cb+V+Ti 0.15
5.10.1B Chemical Composition of Line Pipe Steels Without Notch Toughness Requirements,CSA Z245.1-2002,448 - Category I,---,---,0.26,2.00,0.50,0.030,0.035,---,---,---,Nb 0.11; Ti 0.11; V 0.11; B 0.001 CE 0.40 (see standard)
5.10.1B Chemical Composition of Line Pipe Steels Without Notch Toughness Requirements,ISO 3183-1:1996,L450 S/NE/CE*,---,---,by agreement,,,,,,,,
5.10.1B Chemical Composition of Line Pipe Steels Without Notch Toughness Requirements,ISO 3183-1:1996,L450 W/NE/CE*,---,---,0.26,1.40,---,0.030,0.030,---,---,---,see standard
5.10.1B Chemical Composition of Line Pipe Steels Without Notch Toughness Requirements,API 5L-2004,"X70, PSL 1 seamless",---,---,0.28,1.40,---,0.030,0.030,---,---,---,Ti 0.04; Cb+V+Ti 0.15
5.10.1B Chemical Composition of Line Pipe Steels Without Notch Toughness Requirements,API 5L-2004,"X70, PSL 1 welded",---,---,0.26,1.65,---,0.030,0.030,---,---,---,Ti 0.04; Cb+V+Ti 0.15
5.10.1B Chemical Composition of Line Pipe Steels Without Notch Toughness Requirements,CSA Z245.1-2002,483 - Category I,---,---,0.26,2.00,0.50,0.030,0.035,---,---,---,Nb 0.11; Ti 0.11; V 0.11; B 0.001 CE 0.40 (see standard)
5.10.1B Chemical Composition of Line Pipe Steels Without Notch Toughness Requirements,ISO 3183-1:1996,"L485, S/NE/CE*",---,---,by agreement,,,,,,,,
5.10.1B Chemical Composition of Line Pipe Steels Without Notch Toughness Requirements,ISO 3183-1:1996,L485 W/NE/CE*,---,---,0.23,1.60,---,0.030,0.030,---,---,---,see standard
5.10.1B Chemical Composition of Line Pipe Steels Without Notch Toughness Requirements,CSA Z245.1-2002,550 - Category I,---,---,0.26,2.00,0.50,0.030,0.035,---,---,---,Nb 0.11; Ti 0.11; V 0.11; B 0.001 CE 0.40 (see standard)
5.10.1B Chemical Composition of Line Pipe Steels Without Notch Toughness Requirements,ISO 3183-1:1996,L555 S/NE/CE*,---,---,by agreement,,,,,,,,
5.10.1B Chemical Composition of Line Pipe Steels Without Notch Toughness Requirements,ISO 3183-1:1996,L555 W/NE/CE*,---,---,0.18,1.80,---,0.030,0.030,---,---,---,see standard
