Section,Standard Designation,"Grade, Class, Type, Symbol or Name",Steel Number,UNS Number,C,Mn,Si,P,S,Cr,Ni,Mo,Others
"6.2.2.13A Chemical Composition of 3/4Ni-1/2Mo Alloy Steel Forgings for Piping, Pressure Vessel and Components",ASTM A 541/A 541M-95 (1999),"3, Class 1 and 2",---,K12045,0.25,1.20-1.50,0.15-0.35,0.025,0.025,0.25,0.40-1.00,0.45-0.60,V 0.05
"6.2.2.13A Chemical Composition of 3/4Ni-1/2Mo Alloy Steel Forgings for Piping, Pressure Vessel and Components",ASTM A 508/A 508M-03a,"3, Class 1 and 2",---,K12042,0.25,1.20-1.50,0.15-0.40,0.025,0.025,0.25,0.40-1.00,0.45-0.60,V 0.05
"6.2.2.13A Chemical Composition of 3/4Ni-1/2Mo Alloy Steel Forgings for Piping, Pressure Vessel and Components",JIS G 3204:1988,"SFVQ 1 A, 1 B",---,---,0.25,1.20-1.50,0.40,0.030,0.030,0.25,0.40-1.00,0.45-0.60,V 0.05
