Section,Standard Designation,"Grade, Class, Type, Symbol or Name",Steel Number,UNS Number,C,Mn,Si,P,S,Cr,Ni,Mo,Others
"6.2.2.12A Chemical Composition of 3/4Ni-1/2Cr-Mo Alloy Steel Forgings for Piping, Pressure Vessel and Components",ASTM A 541/A 541M-95 (1999),"2, Class 1 and 2",---,K12765,0.27,0.50-0.90,0.15-0.35,0.025,0.025,0.25-0.45,0.50-1.00,0.55-0.70,V 0.05
"6.2.2.12A Chemical Composition of 3/4Ni-1/2Cr-Mo Alloy Steel Forgings for Piping, Pressure Vessel and Components",ASTM A 508/A 508M-03a,"2, Class 1 and 2",---,K12766,0.27,0.50-1.00,0.15-0.40,0.025,0.025,0.25-0.45,0.50-1.00,0.55-0.70,V 0.05
"6.2.2.12A Chemical Composition of 3/4Ni-1/2Cr-Mo Alloy Steel Forgings for Piping, Pressure Vessel and Components",JIS G 3204:1988,"SFVQ 2A, 2B",---,---,0.27,0.50-1.00,0.40,0.030,0.030,0.25-0.45,0.50-1.00,0.55-0.70,V 0.05
