Section,Standard Designation,"Grade, Class, Type, Symbol or Name",Steel Number,UNS Number,C,Mn,Si,P,S,Cr,Ni,Mo,Others
"6.2.2.4A Chemical Composition of 1.25Cr-1/2Mo Alloy Steel Forgings for Piping, Pressure Vessel and Components",JIS G 3203:1988,SFVA F 11 A,---,---,0.20,0.30-0.80,0.50-1.00,0.030,0.030,1.00-1.50,---,0.45-0.65,---
"6.2.2.4A Chemical Composition of 1.25Cr-1/2Mo Alloy Steel Forgings for Piping, Pressure Vessel and Components",ASTM A 182/A 182M-02,"F 11, Class 2",---,K11572,0.10-0.20,0.30-0.80,0.50-1.00,0.040,0.040,1.00-1.50,---,0.44-0.65,---
"6.2.2.4A Chemical Composition of 1.25Cr-1/2Mo Alloy Steel Forgings for Piping, Pressure Vessel and Components",ASTM A 182/A 182M-02,"F 11, Class 3",,,,,,,,,,,
"6.2.2.4A Chemical Composition of 1.25Cr-1/2Mo Alloy Steel Forgings for Piping, Pressure Vessel and Components",ASTM A 336/A 336M-03a,"F11, Class 2",---,K11572,0.10-0.20,0.30-0.80,0.50-1.00,0.025,0.025,1.00-1.50,---,0.45-0.65,---
"6.2.2.4A Chemical Composition of 1.25Cr-1/2Mo Alloy Steel Forgings for Piping, Pressure Vessel and Components",ASTM A 336/A 336M-03a,"F11, Class 3",,,,,,,,,,,
"6.2.2.4A Chemical Composition of 1.25Cr-1/2Mo Alloy Steel Forgings for Piping, Pressure Vessel and Components",JIS G 3203:1988,SFVA F 11 B,---,---,0.20,0.30-0.80,0.50-1.00,0.030,0.030,1.00-1.50,---,0.45-0.65,---
